epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,8384,0.57535,0.543,1.09884,0.93805,0.93293,0.96058,0.86895,0.51404,0.40355,1.02187,0.00208,0.00208,0.00208
82,8486.08,0.5715,0.54168,1.10101,0.94387,0.93098,0.9599,0.8683,0.51058,0.40757,1.0171,0.001981,0.001981,0.001981
83,8590.23,0.57599,0.5367,1.09796,0.94457,0.9288,0.9589,0.86556,0.51396,0.4123,1.0265,0.001882,0.001882,0.001882
84,8690.39,0.56302,0.52567,1.09045,0.95615,0.92188,0.95901,0.86571,0.51416,0.41472,1.02638,0.001783,0.001783,0.001783
85,8790.94,0.55822,0.52355,1.08887,0.95215,0.92939,0.96054,0.86834,0.51202,0.4099,1.0234,0.001684,0.001684,0.001684
86,8891.31,0.55262,0.51967,1.08648,0.93528,0.93493,0.96019,0.87104,0.51032,0.40727,1.02515,0.001585,0.001585,0.001585
87,8994.97,0.55767,0.51465,1.08803,0.9391,0.93135,0.95989,0.86999,0.51429,0.40667,1.02938,0.001486,0.001486,0.001486
88,9096.34,0.54902,0.51509,1.08637,0.93793,0.9307,0.95921,0.86925,0.51171,0.40165,1.02387,0.001387,0.001387,0.001387
89,9197.89,0.55363,0.50613,1.08613,0.95082,0.92389,0.96115,0.87214,0.51203,0.40034,1.02727,0.001288,0.001288,0.001288
90,9299.03,0.54221,0.50287,1.08054,0.95638,0.92177,0.96136,0.87503,0.51389,0.39995,1.02953,0.001189,0.001189,0.001189
91,9417.94,0.44849,0.27634,1.06183,0.93972,0.9311,0.95837,0.86683,0.51697,0.41178,1.0317,0.00109,0.00109,0.00109
92,9511.38,0.42731,0.25373,1.04002,0.93458,0.9401,0.95535,0.86304,0.51604,0.41556,1.03114,0.000991,0.000991,0.000991
93,9606.33,0.41669,0.24432,1.03074,0.95224,0.92485,0.95352,0.86313,0.51595,0.41991,1.0308,0.000892,0.000892,0.000892
94,9702.58,0.40151,0.23678,1.01745,0.95045,0.92784,0.95338,0.86003,0.51245,0.41864,1.02726,0.000793,0.000793,0.000793
95,9797.18,0.39635,0.23028,1.01522,0.9476,0.92887,0.95324,0.86203,0.50818,0.41844,1.02449,0.000694,0.000694,0.000694
96,9890.84,0.39514,0.23001,1.01483,0.95035,0.92472,0.95049,0.86155,0.50383,0.41784,1.01855,0.000595,0.000595,0.000595
97,9984.79,0.38345,0.22336,1.00281,0.95226,0.92212,0.95031,0.86263,0.50121,0.41925,1.01874,0.000496,0.000496,0.000496
98,10081,0.38755,0.22345,1.00871,0.9519,0.922,0.95078,0.86471,0.49928,0.41857,1.019,0.000397,0.000397,0.000397
99,10177.1,0.37807,0.22012,0.99857,0.95195,0.92247,0.95042,0.86521,0.49787,0.4212,1.01706,0.000298,0.000298,0.000298
100,10273.1,0.37478,0.21948,0.99854,0.94908,0.92408,0.95079,0.86785,0.49634,0.4217,1.01664,0.000199,0.000199,0.000199
