epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,4104.51,0.61642,0.64506,1.11979,0.91537,0.87491,0.93376,0.78586,0.64153,0.56406,1.1394,3.30542e-05,3.30542e-05,3.30542e-05
91,4168.21,0.52933,0.42598,1.10815,0.88668,0.89521,0.93111,0.7972,0.63252,0.56364,1.12833,3.0302e-05,3.0302e-05,3.0302e-05
92,4210.36,0.49253,0.38226,1.07044,0.86413,0.91523,0.93383,0.80012,0.62272,0.54604,1.11693,2.75498e-05,2.75498e-05,2.75498e-05
93,4252.39,0.48749,0.37141,1.07308,0.88126,0.90802,0.93595,0.8034,0.61447,0.53783,1.11095,2.47976e-05,2.47976e-05,2.47976e-05
94,4294.57,0.48294,0.3619,1.06746,0.86898,0.92056,0.9377,0.80536,0.61401,0.53771,1.11143,2.20454e-05,2.20454e-05,2.20454e-05
95,4336.9,0.47498,0.36299,1.06181,0.89073,0.90576,0.93816,0.80932,0.60901,0.53715,1.10871,1.92932e-05,1.92932e-05,1.92932e-05
96,4382,0.46193,0.34881,1.05334,0.89813,0.89457,0.93936,0.80962,0.60652,0.53998,1.1052,1.6541e-05,1.6541e-05,1.6541e-05
97,4423.85,0.46028,0.34674,1.04898,0.88539,0.9098,0.93805,0.80524,0.60844,0.53648,1.11066,1.37888e-05,1.37888e-05,1.37888e-05
98,4465.57,0.45749,0.34997,1.0463,0.89534,0.90301,0.94081,0.80995,0.60417,0.5285,1.10612,1.10366e-05,1.10366e-05,1.10366e-05
99,4507.33,0.45525,0.34058,1.04665,0.88123,0.91435,0.94014,0.81087,0.60577,0.52778,1.10757,8.2844e-06,8.2844e-06,8.2844e-06
100,4549.28,0.45588,0.34089,1.04975,0.90032,0.89833,0.94224,0.81269,0.60406,0.521,1.1049,5.5322e-06,5.5322e-06,5.5322e-06
