epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,15688,1.21641,0.8213,1.20637,0.70543,0.7976,0.77943,0.55418,1.26558,0.70372,1.24492,0.00406,0.00406,0.00406
62,15941.7,1.21152,0.81961,1.20411,0.70558,0.80253,0.77969,0.55432,1.26486,0.70246,1.2444,0.003961,0.003961,0.003961
63,16217.5,1.21261,0.80632,1.20152,0.70746,0.79733,0.77968,0.55477,1.26409,0.70149,1.24372,0.003862,0.003862,0.003862
64,16494.1,1.21023,0.80731,1.20345,0.71023,0.79505,0.78035,0.55666,1.26369,0.7006,1.24329,0.003763,0.003763,0.003763
65,16770.6,1.21368,0.80443,1.20099,0.71185,0.79223,0.78014,0.55618,1.26334,0.69971,1.24296,0.003664,0.003664,0.003664
66,17047.6,1.20823,0.80349,1.20243,0.70999,0.79002,0.78009,0.55604,1.26292,0.69889,1.24273,0.003565,0.003565,0.003565
67,17324.3,1.20024,0.79127,1.19309,0.7097,0.7931,0.78048,0.55732,1.2628,0.69806,1.24241,0.003466,0.003466,0.003466
68,17601.5,1.20047,0.79427,1.19638,0.70765,0.79343,0.78045,0.55736,1.26218,0.69746,1.24184,0.003367,0.003367,0.003367
69,17876.1,1.19777,0.78374,1.19726,0.70928,0.79585,0.78085,0.55735,1.26169,0.69693,1.24147,0.003268,0.003268,0.003268
70,18152.3,1.19027,0.78226,1.19121,0.70935,0.79767,0.78067,0.55741,1.26124,0.69636,1.2411,0.003169,0.003169,0.003169
71,18436,1.18843,0.77818,1.18761,0.7083,0.79808,0.78049,0.55763,1.26091,0.69587,1.24075,0.00307,0.00307,0.00307
72,18714.4,1.18929,0.77806,1.18668,0.7097,0.79991,0.78022,0.55805,1.26071,0.69549,1.24054,0.002971,0.002971,0.002971
73,18993.7,1.18401,0.76724,1.18033,0.7096,0.8014,0.78031,0.55772,1.26048,0.69523,1.24019,0.002872,0.002872,0.002872
74,19270.7,1.1815,0.76503,1.18838,0.70983,0.80163,0.78005,0.55703,1.25999,0.69486,1.23974,0.002773,0.002773,0.002773
75,19550.9,1.17503,0.76596,1.18387,0.70844,0.8015,0.7804,0.5575,1.25963,0.6944,1.23954,0.002674,0.002674,0.002674
