epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,10285.4,1.2239,0.85375,1.17469,0.69517,0.78326,0.76972,0.54131,1.28147,0.72289,1.20698,0.004258,0.004258,0.004258
60,10459.1,1.22017,0.8531,1.17383,0.69057,0.7844,0.76865,0.54068,1.28081,0.72271,1.20679,0.004159,0.004159,0.004159
61,10632.3,1.21758,0.84984,1.17361,0.69444,0.78151,0.76829,0.53991,1.28025,0.72208,1.20626,0.00406,0.00406,0.00406
62,10806,1.21094,0.84565,1.16783,0.68857,0.78268,0.76769,0.53875,1.27979,0.72153,1.20605,0.003961,0.003961,0.003961
63,10979.4,1.21271,0.83738,1.16678,0.68731,0.78391,0.76756,0.5391,1.27917,0.7208,1.20556,0.003862,0.003862,0.003862
64,11152.8,1.21137,0.83815,1.16712,0.69413,0.77975,0.76752,0.53967,1.27855,0.72035,1.20508,0.003763,0.003763,0.003763
65,11325.9,1.21577,0.83614,1.16512,0.68819,0.79122,0.76779,0.54041,1.27834,0.71987,1.20488,0.003664,0.003664,0.003664
66,11499.2,1.20654,0.83361,1.16555,0.69045,0.7893,0.76836,0.54079,1.278,0.71943,1.20469,0.003565,0.003565,0.003565
67,11672.9,1.20107,0.82031,1.16022,0.68337,0.79487,0.76986,0.54285,1.27769,0.71906,1.20427,0.003466,0.003466,0.003466
68,11846.3,1.20144,0.82296,1.16163,0.6791,0.79632,0.7709,0.5435,1.27762,0.71859,1.20412,0.003367,0.003367,0.003367
69,12019.6,1.20147,0.81873,1.16287,0.68008,0.79578,0.77109,0.54368,1.2778,0.71751,1.20424,0.003268,0.003268,0.003268
70,12192.8,1.19299,0.81465,1.15811,0.68078,0.79567,0.77062,0.54391,1.27741,0.7169,1.20377,0.003169,0.003169,0.003169
71,12365.9,1.19241,0.80556,1.15721,0.68157,0.79779,0.77042,0.54336,1.27724,0.71657,1.20364,0.00307,0.00307,0.00307
72,12538.7,1.1933,0.8095,1.15665,0.68235,0.79803,0.77079,0.54417,1.27684,0.71622,1.20334,0.002971,0.002971,0.002971
73,12711.6,1.18902,0.79888,1.14911,0.68282,0.79844,0.77032,0.54438,1.27641,0.71566,1.20289,0.002872,0.002872,0.002872
74,12884.4,1.18138,0.79605,1.15261,0.6847,0.79711,0.77058,0.54461,1.27629,0.71518,1.20279,0.002773,0.002773,0.002773
75,13060.8,1.17886,0.795,1.15019,0.68506,0.79642,0.77074,0.54513,1.2759,0.71455,1.20243,0.002674,0.002674,0.002674
76,13237.1,1.18504,0.79679,1.14889,0.68136,0.79885,0.77105,0.54534,1.27556,0.71381,1.20211,0.002575,0.002575,0.002575
77,13422.5,1.17472,0.78707,1.14704,0.68155,0.79918,0.77131,0.54574,1.27522,0.71318,1.20174,0.002476,0.002476,0.002476
78,13610.8,1.17179,0.78336,1.14681,0.68151,0.80429,0.77156,0.54563,1.27509,0.71253,1.2017,0.002377,0.002377,0.002377
79,13790.9,1.17083,0.78172,1.1431,0.68342,0.79997,0.77133,0.54599,1.27487,0.71192,1.20147,0.002278,0.002278,0.002278
80,13980,1.16637,0.77906,1.14397,0.68251,0.80448,0.7701,0.54484,1.27448,0.71143,1.20115,0.002179,0.002179,0.002179
