epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,6359.43,0.54633,0.49783,1.08265,0.9581,0.92102,0.96288,0.86906,0.52026,0.38765,1.03884,0.003862,0.003862,0.003862
64,6453.47,0.55049,0.48955,1.08486,0.96425,0.91521,0.96359,0.86664,0.51487,0.39921,1.0364,0.003763,0.003763,0.003763
65,6547.1,0.54004,0.47823,1.08204,0.95148,0.92642,0.96344,0.8705,0.50963,0.38887,1.03163,0.003664,0.003664,0.003664
66,6640.96,0.53469,0.47347,1.07467,0.94318,0.93353,0.96165,0.8747,0.5022,0.3896,1.02758,0.003565,0.003565,0.003565
67,6735.34,0.52857,0.46671,1.07136,0.96213,0.91279,0.96356,0.87125,0.50798,0.39093,1.03411,0.003466,0.003466,0.003466
68,6829.38,0.53185,0.47063,1.0759,0.95846,0.93268,0.96428,0.87838,0.49456,0.37969,1.02135,0.003367,0.003367,0.003367
69,6926.21,0.53095,0.47319,1.06924,0.96058,0.92852,0.96432,0.87556,0.49637,0.38721,1.01801,0.003268,0.003268,0.003268
70,7025.41,0.52894,0.46374,1.07297,0.95868,0.91834,0.964,0.87203,0.49383,0.36727,1.02189,0.003169,0.003169,0.003169
71,7121.9,0.52702,0.46877,1.07119,0.96211,0.92785,0.96449,0.87586,0.49704,0.3768,1.0248,0.00307,0.00307,0.00307
72,7219.55,0.51799,0.45846,1.06625,0.9677,0.92314,0.96174,0.87153,0.50439,0.37882,1.02474,0.002971,0.002971,0.002971
73,7317.95,0.52128,0.46004,1.07022,0.96089,0.92251,0.95952,0.87277,0.49366,0.38653,1.01857,0.002872,0.002872,0.002872
74,7418.28,0.51503,0.44933,1.06779,0.95907,0.92398,0.96203,0.8716,0.49523,0.37679,1.01697,0.002773,0.002773,0.002773
75,7517.51,0.5165,0.45387,1.0649,0.96106,0.92453,0.96171,0.87044,0.50219,0.38537,1.02702,0.002674,0.002674,0.002674
76,7611.29,0.50733,0.44733,1.06098,0.95563,0.91789,0.95653,0.86348,0.51601,0.40989,1.03468,0.002575,0.002575,0.002575
77,7702.78,0.5102,0.44716,1.06341,0.96553,0.91501,0.95869,0.86269,0.51183,0.41005,1.03547,0.002476,0.002476,0.002476
78,7795.02,0.50614,0.44371,1.05961,0.95458,0.92308,0.96016,0.8668,0.5099,0.39953,1.03074,0.002377,0.002377,0.002377
79,7890.07,0.49689,0.43913,1.05051,0.95781,0.92792,0.9617,0.8659,0.50562,0.39245,1.02654,0.002278,0.002278,0.002278
80,7985.16,0.49818,0.44091,1.06033,0.95083,0.93116,0.96104,0.86553,0.50155,0.38993,1.02307,0.002179,0.002179,0.002179
81,8079.08,0.48947,0.42853,1.04985,0.95125,0.92592,0.96256,0.86766,0.50268,0.38623,1.02792,0.00208,0.00208,0.00208
82,8172.87,0.48996,0.42804,1.05468,0.95826,0.92682,0.96472,0.87364,0.49675,0.37583,1.02602,0.001981,0.001981,0.001981
83,8266.74,0.493,0.41798,1.05314,0.95628,0.92849,0.96403,0.8718,0.4955,0.37664,1.02593,0.001882,0.001882,0.001882
84,8360.75,0.4838,0.41405,1.04634,0.96025,0.93237,0.96364,0.87442,0.49335,0.37644,1.02306,0.001783,0.001783,0.001783
85,8454.71,0.47692,0.41134,1.04317,0.95837,0.9328,0.96317,0.87164,0.49608,0.37164,1.02274,0.001684,0.001684,0.001684
86,8548.68,0.47333,0.41099,1.04488,0.9594,0.92519,0.9629,0.8757,0.49843,0.36838,1.02255,0.001585,0.001585,0.001585
87,8642.74,0.47873,0.40384,1.04625,0.93857,0.94131,0.96111,0.87244,0.50093,0.36962,1.02566,0.001486,0.001486,0.001486
88,8736.58,0.47385,0.40929,1.04629,0.94435,0.93403,0.96125,0.87439,0.49606,0.37136,1.02179,0.001387,0.001387,0.001387
89,8830.48,0.47335,0.39811,1.04359,0.95273,0.93198,0.9619,0.87382,0.4929,0.37434,1.01836,0.001288,0.001288,0.001288
90,8924.27,0.46567,0.39637,1.03964,0.96295,0.92324,0.96159,0.87076,0.49773,0.37705,1.02433,0.001189,0.001189,0.001189
91,9040.44,0.386,0.23112,1.02469,0.95502,0.92506,0.96136,0.87251,0.49319,0.38547,1.01936,0.00109,0.00109,0.00109
92,9133.12,0.36213,0.21166,0.99947,0.94975,0.92265,0.95823,0.87111,0.49045,0.38899,1.01613,0.000991,0.000991,0.000991
93,9225.86,0.3565,0.20873,0.99463,0.95834,0.91507,0.95777,0.87177,0.4867,0.39424,1.01267,0.000892,0.000892,0.000892
94,9318.67,0.34257,0.2018,0.98069,0.9633,0.91535,0.95929,0.87273,0.48446,0.38794,1.01191,0.000793,0.000793,0.000793
95,9411.62,0.34208,0.19601,0.98243,0.9529,0.92283,0.96007,0.87308,0.48539,0.39115,1.01211,0.000694,0.000694,0.000694
96,9504.48,0.33613,0.19512,0.98123,0.96405,0.91531,0.96039,0.87538,0.48566,0.39598,1.01248,0.000595,0.000595,0.000595
97,9597.42,0.32888,0.19201,0.97116,0.96081,0.91639,0.96108,0.87485,0.48503,0.39455,1.01173,0.000496,0.000496,0.000496
98,9690.24,0.32511,0.18849,0.97001,0.96142,0.92075,0.96155,0.87422,0.48726,0.39367,1.01444,0.000397,0.000397,0.000397
99,9783.06,0.32149,0.18629,0.96564,0.95808,0.92411,0.96098,0.87595,0.48548,0.39418,1.0133,0.000298,0.000298,0.000298
100,9875.88,0.31823,0.18481,0.96487,0.95926,0.92407,0.96056,0.87557,0.48369,0.39373,1.01172,0.000199,0.000199,0.000199
