epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,737.27,1.02923,0.60889,1.18275,0.843,0.8524,0.87696,0.50714,1.42465,0.64316,1.57556,0.000605051,0.000605051,0.000605051
48,753.132,1.03893,0.60151,1.17576,0.88997,0.81199,0.86559,0.49972,1.42458,0.64265,1.58482,0.000594052,0.000594052,0.000594052
49,769.212,1.04022,0.6019,1.17358,0.83612,0.82721,0.87256,0.49603,1.41649,0.65882,1.57675,0.000583053,0.000583053,0.000583053
50,785.285,1.03859,0.6002,1.16723,0.86342,0.83279,0.88819,0.49814,1.42,0.65023,1.57424,0.000572054,0.000572054,0.000572054
51,801.473,1.02274,0.59118,1.17618,0.85255,0.83749,0.87922,0.51053,1.41234,0.64934,1.5655,0.000561055,0.000561055,0.000561055
52,817.527,1.02555,0.59319,1.17297,0.85461,0.79614,0.86929,0.50308,1.41572,0.65235,1.56476,0.000550056,0.000550056,0.000550056
53,833.406,1.03584,0.59896,1.1684,0.91522,0.74958,0.86413,0.49773,1.42532,0.67189,1.57493,0.000539057,0.000539057,0.000539057
54,848.579,1.00053,0.57852,1.16586,0.84928,0.82439,0.87275,0.49702,1.4289,0.65409,1.58367,0.000528058,0.000528058,0.000528058
55,865.048,1.0121,0.59957,1.16701,0.86538,0.86919,0.87932,0.50809,1.42805,0.65333,1.58519,0.000517059,0.000517059,0.000517059
56,882.004,1.01091,0.58444,1.16665,0.82378,0.86103,0.87715,0.501,1.44371,0.66385,1.59507,0.00050606,0.00050606,0.00050606
57,897.185,0.99548,0.57881,1.15033,0.7949,0.854,0.86806,0.49579,1.42971,0.66773,1.59137,0.000495062,0.000495062,0.000495062
58,912.213,0.98196,0.57572,1.15152,0.82813,0.82378,0.87841,0.49959,1.43354,0.67393,1.60095,0.000484063,0.000484063,0.000484063
59,926.26,0.99246,0.57521,1.15706,0.84066,0.87454,0.88657,0.49744,1.45221,0.65737,1.60844,0.000473064,0.000473064,0.000473064
60,939.888,0.99339,0.57151,1.15424,0.86958,0.80178,0.8863,0.50438,1.43265,0.64846,1.59845,0.000462065,0.000462065,0.000462065
61,953.589,0.99656,0.57688,1.14625,0.84754,0.86493,0.88006,0.50957,1.43917,0.64938,1.61653,0.000451066,0.000451066,0.000451066
62,967.25,0.98755,0.57011,1.14861,0.8461,0.85476,0.88278,0.51214,1.43247,0.63141,1.6199,0.000440067,0.000440067,0.000440067
63,980.957,0.98468,0.56231,1.1495,0.83426,0.8821,0.88502,0.50121,1.44571,0.64263,1.61745,0.000429068,0.000429068,0.000429068
64,994.618,0.9973,0.57247,1.14475,0.85543,0.85672,0.887,0.49641,1.46054,0.66371,1.63254,0.000418069,0.000418069,0.000418069
65,1008.39,0.98888,0.56765,1.14699,0.86946,0.8071,0.87047,0.48812,1.43973,0.66148,1.6214,0.00040707,0.00040707,0.00040707
66,1022.07,0.97564,0.56447,1.14791,0.85841,0.8204,0.87993,0.49524,1.44505,0.6422,1.62323,0.000396071,0.000396071,0.000396071
67,1035.82,0.97175,0.54868,1.13598,0.85692,0.8185,0.87328,0.48388,1.46125,0.65189,1.64357,0.000385073,0.000385073,0.000385073
68,1049.54,0.9678,0.56005,1.14217,0.87798,0.80869,0.87055,0.48028,1.46359,0.66247,1.64613,0.000374074,0.000374074,0.000374074
69,1063.34,0.97976,0.55518,1.13552,0.8885,0.81812,0.87037,0.48287,1.4538,0.65391,1.62314,0.000363075,0.000363075,0.000363075
70,1077.08,0.96156,0.55293,1.12698,0.90685,0.78393,0.88395,0.4928,1.45258,0.65715,1.63842,0.000352076,0.000352076,0.000352076
71,1090.79,0.96241,0.55311,1.13447,0.89669,0.80651,0.88952,0.49921,1.45975,0.64401,1.64743,0.000341077,0.000341077,0.000341077
72,1104.49,0.95801,0.54469,1.12973,0.82711,0.87072,0.88176,0.49868,1.448,0.63942,1.62851,0.000330078,0.000330078,0.000330078
73,1118.2,0.95617,0.54499,1.13288,0.83188,0.85157,0.88931,0.49778,1.45785,0.66353,1.63627,0.000319079,0.000319079,0.000319079
74,1131.93,0.94885,0.54722,1.12625,0.88108,0.81199,0.88032,0.49539,1.44284,0.63481,1.62972,0.00030808,0.00030808,0.00030808
75,1145.64,0.93591,0.54613,1.12681,0.90582,0.80614,0.88495,0.50389,1.42036,0.62708,1.61619,0.000297081,0.000297081,0.000297081
76,1159.67,0.92877,0.53138,1.12599,0.86744,0.82878,0.87651,0.49143,1.42634,0.63421,1.62803,0.000286083,0.000286083,0.000286083
77,1173.99,0.94692,0.53926,1.12262,0.93406,0.76991,0.8629,0.48984,1.43278,0.64696,1.63033,0.000275084,0.000275084,0.000275084
78,1188.19,0.94147,0.53502,1.11588,0.86248,0.8243,0.87636,0.49146,1.44289,0.64337,1.6447,0.000264085,0.000264085,0.000264085
79,1202.34,0.93803,0.53379,1.11352,0.90862,0.80618,0.8899,0.50348,1.44463,0.63833,1.64622,0.000253086,0.000253086,0.000253086
80,1216.65,0.91617,0.52148,1.11027,0.83623,0.85129,0.89512,0.50611,1.43741,0.64432,1.63395,0.000242087,0.000242087,0.000242087
81,1230.86,0.93362,0.53189,1.10866,0.85062,0.84687,0.89099,0.49831,1.44621,0.64038,1.65424,0.000231088,0.000231088,0.000231088
82,1244.98,0.91862,0.52661,1.111,0.90029,0.80772,0.87775,0.49951,1.43306,0.63771,1.62822,0.000220089,0.000220089,0.000220089
83,1259.13,0.92965,0.53113,1.11055,0.88534,0.80498,0.87495,0.49476,1.44005,0.65705,1.63756,0.00020909,0.00020909,0.00020909
84,1273.26,0.92168,0.53,1.11046,0.80861,0.86753,0.88078,0.49952,1.43851,0.64664,1.6446,0.000198091,0.000198091,0.000198091
85,1287.71,0.91393,0.52126,1.10572,0.91405,0.79613,0.88301,0.49633,1.4559,0.64639,1.66545,0.000187092,0.000187092,0.000187092
86,1301.89,0.91539,0.52477,1.10484,0.91873,0.80288,0.88227,0.49415,1.43814,0.6455,1.64597,0.000176094,0.000176094,0.000176094
87,1316.04,0.9193,0.52753,1.11274,0.86666,0.82419,0.8785,0.49376,1.44,0.64041,1.65155,0.000165095,0.000165095,0.000165095
88,1330.02,0.90434,0.52519,1.10863,0.91321,0.81819,0.88176,0.49466,1.44025,0.63264,1.659,0.000154096,0.000154096,0.000154096
89,1344.11,0.91707,0.52865,1.11168,0.8824,0.80885,0.87474,0.4955,1.44077,0.63877,1.648,0.000143097,0.000143097,0.000143097
90,1358.18,0.91631,0.51871,1.10723,0.90166,0.81496,0.88374,0.50312,1.4276,0.63147,1.63972,0.000132098,0.000132098,0.000132098
91,1387.89,0.83827,0.44111,1.07109,0.91123,0.80296,0.88516,0.5002,1.42708,0.63205,1.65389,0.000121099,0.000121099,0.000121099
92,1401.36,0.81871,0.42344,1.05984,0.83746,0.8522,0.87464,0.48906,1.42949,0.63464,1.66853,0.0001101,0.0001101,0.0001101
93,1414.88,0.80993,0.41712,1.05836,0.83408,0.85372,0.87314,0.48727,1.42496,0.63877,1.65669,9.91012e-05,9.91012e-05,9.91012e-05
94,1428.42,0.80256,0.40875,1.05223,0.83649,0.85299,0.87933,0.49105,1.43693,0.64042,1.67553,8.81023e-05,8.81023e-05,8.81023e-05
95,1441.95,0.79746,0.40687,1.05655,0.84008,0.85503,0.87804,0.49483,1.43173,0.63463,1.67204,7.71034e-05,7.71034e-05,7.71034e-05
96,1455.42,0.7894,0.40365,1.0482,0.86983,0.84389,0.8797,0.50091,1.42842,0.63114,1.66774,6.61045e-05,6.61045e-05,6.61045e-05
97,1468.97,0.79191,0.40796,1.05007,0.83938,0.85954,0.87754,0.49411,1.43556,0.63075,1.68112,5.51056e-05,5.51056e-05,5.51056e-05
98,1482.49,0.78865,0.40341,1.05213,0.88638,0.82851,0.87246,0.49172,1.43192,0.62973,1.6733,4.41067e-05,4.41067e-05,4.41067e-05
99,1495.99,0.79202,0.40958,1.05425,0.88923,0.8361,0.87904,0.49863,1.42841,0.62767,1.66687,3.31078e-05,3.31078e-05,3.31078e-05
100,1509.53,0.78942,0.40655,1.04157,0.87976,0.83697,0.88304,0.49938,1.43169,0.62846,1.67211,2.21089e-05,2.21089e-05,2.21089e-05
